POSTCODE,TYPE,DATE,VALUE
2261,SUM,2020-03-15,0.0
2261,SUM,2020-03-16,0.0
2261,SUM,2020-03-17,0.0
2261,SUM,2020-03-18,0.0
2261,SUM,2020-03-19,0.0
2261,SUM,2020-03-20,1.0
2261,SUM,2020-03-21,2.0
2261,SUM,2020-03-22,2.0
2261,SUM,2020-03-23,3.0
2261,SUM,2020-03-24,4.0
2261,SUM,2020-03-25,4.0
2261,SUM,2020-03-26,6.0
2261,SUM,2020-03-27,6.0
2261,SUM,2020-03-28,6.0
2261,SUM,2020-03-29,6.0
2261,SUM,2020-03-30,7.0
2261,SUM,2020-03-31,7.0
2261,SUM,2020-04-01,7.0
2261,SUM,2020-04-02,7.0
2261,SUM,2020-04-03,7.0
2261,SUM,2020-04-04,7.0
2261,SUM,2020-04-05,7.0
2261,SUM,2020-04-06,7.0
2261,SUM,2020-04-07,7.0
2261,SUM,2020-04-08,7.0
2261,SUM,2020-04-09,8.0
2261,SUM,2020-04-10,8.0
2261,SUM,2020-04-11,8.0
2261,SUM,2020-04-12,8.0
2261,SUM,2020-04-13,8.0
2261,SUM,2020-04-14,8.0
2261,SUM,2020-04-15,8.0
2261,SUM,2020-04-16,8.0
2261,SUM,2020-04-17,8.0
2261,SUM,2020-04-18,8.0
2261,SUM,2020-04-19,8.0
2261,SUM,2020-04-20,8.0
2261,SUM,2020-04-21,8.0
2261,SUM,2020-04-22,8.0
2261,SUM,2020-04-23,8.0
2261,SUM,2020-04-24,8.0
2261,SUM,2020-04-25,8.0
2261,SUM,2020-04-26,8.0
2261,SUM,2020-04-27,8.0
2261,SUM,2020-04-28,8.0
2261,SUM,2020-04-29,8.0
2261,SUM,2020-04-30,8.0
2261,SUM,2020-05-01,8.0
2261,SUM,2020-05-02,8.0
2261,SUM,2020-05-03,8.0
2261,SUM,2020-05-04,8.0
2261,SUM,2020-05-05,8.0
2261,SUM,2020-05-06,8.0
2261,SUM,2020-05-07,8.0
2261,SUM,2020-05-08,8.0
2261,SUM,2020-05-09,8.0
2261,SUM,2020-05-10,8.0
2261,SUM,2020-05-11,8.0
2261,SUM,2020-05-12,8.0
2262,NEW,2020-01-22,0.0
2262,NEW,2020-01-23,0.0
2262,NEW,2020-01-24,0.0
2262,NEW,2020-01-25,0.0
2262,NEW,2020-01-26,0.0
2262,NEW,2020-01-27,0.0
2262,NEW,2020-01-28,0.0
2262,NEW,2020-01-29,0.0
2262,NEW,2020-01-30,0.0
2262,NEW,2020-01-31,0.0
2262,NEW,2020-02-01,0.0
2262,NEW,2020-02-02,0.0
2262,NEW,2020-02-03,0.0
2262,NEW,2020-02-04,0.0
2262,NEW,2020-02-05,0.0
2262,NEW,2020-02-06,0.0
2262,NEW,2020-02-07,0.0
2262,NEW,2020-02-08,0.0
2262,NEW,2020-02-09,0.0
2262,NEW,2020-02-10,0.0
2262,NEW,2020-02-11,0.0
2262,NEW,2020-02-12,0.0
2262,NEW,2020-02-13,0.0
2262,NEW,2020-02-14,0.0
2262,NEW,2020-02-15,0.0
2262,NEW,2020-02-16,0.0
2262,NEW,2020-02-17,0.0
2262,NEW,2020-02-18,0.0
2262,NEW,2020-02-19,0.0
2262,NEW,2020-02-20,0.0
2262,NEW,2020-02-21,0.0
2262,NEW,2020-02-22,0.0
2262,NEW,2020-02-23,0.0
2262,NEW,2020-02-24,0.0
2262,NEW,2020-02-25,0.0
2262,NEW,2020-02-26,0.0
2262,NEW,2020-02-27,0.0
2262,NEW,2020-02-28,0.0
2262,NEW,2020-02-29,0.0
2262,NEW,2020-03-01,0.0
2262,NEW,2020-03-02,0.0
2262,NEW,2020-03-03,0.0
2262,NEW,2020-03-04,0.0
2262,NEW,2020-03-05,0.0
2262,NEW,2020-03-06,0.0
2262,NEW,2020-03-07,0.0
2262,NEW,2020-03-08,0.0
2262,NEW,2020-03-09,0.0
2262,NEW,2020-03-10,0.0
2262,NEW,2020-03-11,0.0
2262,NEW,2020-03-12,0.0
2262,NEW,2020-03-13,0.0
2262,NEW,2020-03-14,0.0
2262,NEW,2020-03-15,0.0
2262,NEW,2020-03-16,0.0
2262,NEW,2020-03-17,0.0
2262,NEW,2020-03-18,0.0
2262,NEW,2020-03-19,0.0
2262,NEW,2020-03-20,0.0
2262,NEW,2020-03-21,1.0
2262,NEW,2020-03-22,0.0
2262,NEW,2020-03-23,3.0
2262,NEW,2020-03-24,0.0
2262,NEW,2020-03-25,0.0
2262,NEW,2020-03-26,0.0
2262,NEW,2020-03-27,4.0
2262,NEW,2020-03-28,0.0
2262,NEW,2020-03-29,0.0
2262,NEW,2020-03-30,0.0
2262,NEW,2020-03-31,0.0
2262,NEW,2020-04-01,0.0
2262,NEW,2020-04-02,0.0
2262,NEW,2020-04-03,1.0
2262,NEW,2020-04-04,0.0
2262,NEW,2020-04-05,0.0
2262,NEW,2020-04-06,0.0
2262,NEW,2020-04-07,0.0
2262,NEW,2020-04-08,0.0
2262,NEW,2020-04-09,0.0
2262,NEW,2020-04-10,0.0
2262,NEW,2020-04-11,0.0
2262,NEW,2020-04-12,0.0
2262,NEW,2020-04-13,0.0
2262,NEW,2020-04-14,0.0
2262,NEW,2020-04-15,0.0
2262,NEW,2020-04-16,0.0
2262,NEW,2020-04-17,0.0
2262,NEW,2020-04-18,0.0
2262,NEW,2020-04-19,0.0
2262,NEW,2020-04-20,0.0
2262,NEW,2020-04-21,0.0
2262,NEW,2020-04-22,0.0
2262,NEW,2020-04-23,0.0
2262,NEW,2020-04-24,0.0
2262,NEW,2020-04-25,0.0
2262,NEW,2020-04-26,0.0
2262,NEW,2020-04-27,0.0
2262,NEW,2020-04-28,0.0
2262,NEW,2020-04-29,0.0
2262,NEW,2020-04-30,0.0
2262,NEW,2020-05-01,0.0
2262,NEW,2020-05-02,0.0
2262,NEW,2020-05-03,0.0
2262,NEW,2020-05-04,0.0
2262,NEW,2020-05-05,0.0
2262,NEW,2020-05-06,0.0
2262,NEW,2020-05-07,0.0
2262,NEW,2020-05-08,0.0
2262,NEW,2020-05-09,0.0
2262,NEW,2020-05-10,0.0
2262,NEW,2020-05-11,0.0
2262,NEW,2020-05-12,0.0
2262,SUM,2020-01-22,0.0
2262,SUM,2020-01-23,0.0
2262,SUM,2020-01-24,0.0
2262,SUM,2020-01-25,0.0
2262,SUM,2020-01-26,0.0
2262,SUM,2020-01-27,0.0
2262,SUM,2020-01-28,0.0
2262,SUM,2020-01-29,0.0
2262,SUM,2020-01-30,0.0
2262,SUM,2020-01-31,0.0
2262,SUM,2020-02-01,0.0
2262,SUM,2020-02-02,0.0
2262,SUM,2020-02-03,0.0
2262,SUM,2020-02-04,0.0
2262,SUM,2020-02-05,0.0
2262,SUM,2020-02-06,0.0
2262,SUM,2020-02-07,0.0
2262,SUM,2020-02-08,0.0
2262,SUM,2020-02-09,0.0
2262,SUM,2020-02-10,0.0
2262,SUM,2020-02-11,0.0
2262,SUM,2020-02-12,0.0
2262,SUM,2020-02-13,0.0
2262,SUM,2020-02-14,0.0
2262,SUM,2020-02-15,0.0
2262,SUM,2020-02-16,0.0
2262,SUM,2020-02-17,0.0
2262,SUM,2020-02-18,0.0
2262,SUM,2020-02-19,0.0
2262,SUM,2020-02-20,0.0
2262,SUM,2020-02-21,0.0
2262,SUM,2020-02-22,0.0
2262,SUM,2020-02-23,0.0
2262,SUM,2020-02-24,0.0
2262,SUM,2020-02-25,0.0
2262,SUM,2020-02-26,0.0
2262,SUM,2020-02-27,0.0
2262,SUM,2020-02-28,0.0
2262,SUM,2020-02-29,0.0
2262,SUM,2020-03-01,0.0
2262,SUM,2020-03-02,0.0
2262,SUM,2020-03-03,0.0
2262,SUM,2020-03-04,0.0
2262,SUM,2020-03-05,0.0
2262,SUM,2020-03-06,0.0
2262,SUM,2020-03-07,0.0
2262,SUM,2020-03-08,0.0
2262,SUM,2020-03-09,0.0
2262,SUM,2020-03-10,0.0
2262,SUM,2020-03-11,0.0
2262,SUM,2020-03-12,0.0
2262,SUM,2020-03-13,0.0
2262,SUM,2020-03-14,0.0
2262,SUM,2020-03-15,0.0
2262,SUM,2020-03-16,0.0
2262,SUM,2020-03-17,0.0
2262,SUM,2020-03-18,0.0
2262,SUM,2020-03-19,0.0
2262,SUM,2020-03-20,0.0
2262,SUM,2020-03-21,1.0
2262,SUM,2020-03-22,1.0
2262,SUM,2020-03-23,4.0
2262,SUM,2020-03-24,4.0
2262,SUM,2020-03-25,4.0
2262,SUM,2020-03-26,4.0
2262,SUM,2020-03-27,8.0
2262,SUM,2020-03-28,8.0
2262,SUM,2020-03-29,8.0
2262,SUM,2020-03-30,8.0
2262,SUM,2020-03-31,8.0
2262,SUM,2020-04-01,8.0
2262,SUM,2020-04-02,8.0
2262,SUM,2020-04-03,9.0
2262,SUM,2020-04-04,9.0
2262,SUM,2020-04-05,9.0
2262,SUM,2020-04-06,9.0
2262,SUM,2020-04-07,9.0
2262,SUM,2020-04-08,9.0
2262,SUM,2020-04-09,9.0
2262,SUM,2020-04-10,9.0
2262,SUM,2020-04-11,9.0
2262,SUM,2020-04-12,9.0
2262,SUM,2020-04-13,9.0
2262,SUM,2020-04-14,9.0
2262,SUM,2020-04-15,9.0
2262,SUM,2020-04-16,9.0
2262,SUM,2020-04-17,9.0
2262,SUM,2020-04-18,9.0
2262,SUM,2020-04-19,9.0
2262,SUM,2020-04-20,9.0
2262,SUM,2020-04-21,9.0
2262,SUM,2020-04-22,9.0
2262,SUM,2020-04-23,9.0
2262,SUM,2020-04-24,9.0
2262,SUM,2020-04-25,9.0
2262,SUM,2020-04-26,9.0
2262,SUM,2020-04-27,9.0
2262,SUM,2020-04-28,9.0
2262,SUM,2020-04-29,9.0
2262,SUM,2020-04-30,9.0
2262,SUM,2020-05-01,9.0
2262,SUM,2020-05-02,9.0
2262,SUM,2020-05-03,9.0
2262,SUM,2020-05-04,9.0
2262,SUM,2020-05-05,9.0
2262,SUM,2020-05-06,9.0
2262,SUM,2020-05-07,9.0
2262,SUM,2020-05-08,9.0
2262,SUM,2020-05-09,9.0
2262,SUM,2020-05-10,9.0
2262,SUM,2020-05-11,9.0
2262,SUM,2020-05-12,9.0
2263,NEW,2020-01-22,0.0
2263,NEW,2020-01-23,0.0
2263,NEW,2020-01-24,0.0
2263,NEW,2020-01-25,0.0
2263,NEW,2020-01-26,0.0
2263,NEW,2020-01-27,0.0
2263,NEW,2020-01-28,0.0
2263,NEW,2020-01-29,0.0
2263,NEW,2020-01-30,0.0
2263,NEW,2020-01-31,0.0
2263,NEW,2020-02-01,0.0
2263,NEW,2020-02-02,0.0
2263,NEW,2020-02-03,0.0
2263,NEW,2020-02-04,0.0
2263,NEW,2020-02-05,0.0
2263,NEW,2020-02-06,0.0
2263,NEW,2020-02-07,0.0
2263,NEW,2020-02-08,0.0
2263,NEW,2020-02-09,0.0
2263,NEW,2020-02-10,0.0
2263,NEW,2020-02-11,0.0
2263,NEW,2020-02-12,0.0
2263,NEW,2020-02-13,0.0
2263,NEW,2020-02-14,0.0
2263,NEW,2020-02-15,0.0
2263,NEW,2020-02-16,0.0
2263,NEW,2020-02-17,0.0
2263,NEW,2020-02-18,0.0
2263,NEW,2020-02-19,0.0
2263,NEW,2020-02-20,0.0
2263,NEW,2020-02-21,0.0
2263,NEW,2020-02-22,0.0
2263,NEW,2020-02-23,0.0
2263,NEW,2020-02-24,0.0
2263,NEW,2020-02-25,0.0
2263,NEW,2020-02-26,0.0
2263,NEW,2020-02-27,0.0
2263,NEW,2020-02-28,0.0
2263,NEW,2020-02-29,0.0
2263,NEW,2020-03-01,0.0
2263,NEW,2020-03-02,0.0
2263,NEW,2020-03-03,0.0
2263,NEW,2020-03-04,0.0
2263,NEW,2020-03-05,0.0
2263,NEW,2020-03-06,0.0
2263,NEW,2020-03-07,0.0
2263,NEW,2020-03-08,0.0
2263,NEW,2020-03-09,0.0
2263,NEW,2020-03-10,0.0
2263,NEW,2020-03-11,0.0
2263,NEW,2020-03-12,0.0
2263,NEW,2020-03-13,0.0
2263,NEW,2020-03-14,0.0
2263,NEW,2020-03-15,0.0
2263,NEW,2020-03-16,0.0
2263,NEW,2020-03-17,0.0
2263,NEW,2020-03-18,0.0
2263,NEW,2020-03-19,0.0
2263,NEW,2020-03-20,0.0
2263,NEW,2020-03-21,0.0
2263,NEW,2020-03-22,0.0
2263,NEW,2020-03-23,0.0
2263,NEW,2020-03-24,1.0
2263,NEW,2020-03-25,0.0
2263,NEW,2020-03-26,0.0
2263,NEW,2020-03-27,0.0
2263,NEW,2020-03-28,0.0
2263,NEW,2020-03-29,1.0
2263,NEW,2020-03-30,0.0
2263,NEW,2020-03-31,1.0
2263,NEW,2020-04-01,0.0
2263,NEW,2020-04-02,0.0
2263,NEW,2020-04-03,0.0
2263,NEW,2020-04-04,1.0
2263,NEW,2020-04-05,0.0
2263,NEW,2020-04-06,0.0
2263,NEW,2020-04-07,0.0
2263,NEW,2020-04-08,0.0
2263,NEW,2020-04-09,0.0
2263,NEW,2020-04-10,0.0
2263,NEW,2020-04-11,0.0
2263,NEW,2020-04-12,0.0
2263,NEW,2020-04-13,0.0
2263,NEW,2020-04-14,0.0
2263,NEW,2020-04-15,0.0
2263,NEW,2020-04-16,0.0
2263,NEW,2020-04-17,0.0
2263,NEW,2020-04-18,0.0
2263,NEW,2020-04-19,0.0
2263,NEW,2020-04-20,0.0
2263,NEW,2020-04-21,0.0
2263,NEW,2020-04-22,0.0
2263,NEW,2020-04-23,0.0
2263,NEW,2020-04-24,0.0
2263,NEW,2020-04-25,0.0
2263,NEW,2020-04-26,0.0
2263,NEW,2020-04-27,0.0
2263,NEW,2020-04-28,0.0
2263,NEW,2020-04-29,0.0
2263,NEW,2020-04-30,0.0
2263,NEW,2020-05-01,0.0
2263,NEW,2020-05-02,0.0
2263,NEW,2020-05-03,0.0
2263,NEW,2020-05-04,0.0
2263,NEW,2020-05-05,0.0
2263,NEW,2020-05-06,0.0
2263,NEW,2020-05-07,0.0
2263,NEW,2020-05-08,0.0
2263,NEW,2020-05-09,0.0
2263,NEW,2020-05-10,0.0
2263,NEW,2020-05-11,0.0
2263,NEW,2020-05-12,0.0
2263,SUM,2020-01-22,0.0
2263,SUM,2020-01-23,0.0
2263,SUM,2020-01-24,0.0
2263,SUM,2020-01-25,0.0
2263,SUM,2020-01-26,0.0
2263,SUM,2020-01-27,0.0
2263,SUM,2020-01-28,0.0
2263,SUM,2020-01-29,0.0
2263,SUM,2020-01-30,0.0
2263,SUM,2020-01-31,0.0
2263,SUM,2020-02-01,0.0
2263,SUM,2020-02-02,0.0
2263,SUM,2020-02-03,0.0
2263,SUM,2020-02-04,0.0
2263,SUM,2020-02-05,0.0
2263,SUM,2020-02-06,0.0
2263,SUM,2020-02-07,0.0
2263,SUM,2020-02-08,0.0
2263,SUM,2020-02-09,0.0
2263,SUM,2020-02-10,0.0
2263,SUM,2020-02-11,0.0
2263,SUM,2020-02-12,0.0
2263,SUM,2020-02-13,0.0
2263,SUM,2020-02-14,0.0
2263,SUM,2020-02-15,0.0
2263,SUM,2020-02-16,0.0
2263,SUM,2020-02-17,0.0
2263,SUM,2020-02-18,0.0
2263,SUM,2020-02-19,0.0
2263,SUM,2020-02-20,0.0
2263,SUM,2020-02-21,0.0
2263,SUM,2020-02-22,0.0
2263,SUM,2020-02-23,0.0
2263,SUM,2020-02-24,0.0
2263,SUM,2020-02-25,0.0
2263,SUM,2020-02-26,0.0
2263,SUM,2020-02-27,0.0
2263,SUM,2020-02-28,0.0
2263,SUM,2020-02-29,0.0
2263,SUM,2020-03-01,0.0
2263,SUM,2020-03-02,0.0
2263,SUM,2020-03-03,0.0
2263,SUM,2020-03-04,0.0
2263,SUM,2020-03-05,0.0
2263,SUM,2020-03-06,0.0
2263,SUM,2020-03-07,0.0
2263,SUM,2020-03-08,0.0
2263,SUM,2020-03-09,0.0
2263,SUM,2020-03-10,0.0
2263,SUM,2020-03-11,0.0
2263,SUM,2020-03-12,0.0
2263,SUM,2020-03-13,0.0
2263,SUM,2020-03-14,0.0
2263,SUM,2020-03-15,0.0
2263,SUM,2020-03-16,0.0
2263,SUM,2020-03-17,0.0
2263,SUM,2020-03-18,0.0
2263,SUM,2020-03-19,0.0
2263,SUM,2020-03-20,0.0
2263,SUM,2020-03-21,0.0
2263,SUM,2020-03-22,0.0
2263,SUM,2020-03-23,0.0
2263,SUM,2020-03-24,1.0
2263,SUM,2020-03-25,1.0
2263,SUM,2020-03-26,1.0
2263,SUM,2020-03-27,1.0
2263,SUM,2020-03-28,1.0
2263,SUM,2020-03-29,2.0
2263,SUM,2020-03-30,2.0
2263,SUM,2020-03-31,3.0
2263,SUM,2020-04-01,3.0
2263,SUM,2020-04-02,3.0
2263,SUM,2020-04-03,3.0
2263,SUM,2020-04-04,4.0
2263,SUM,2020-04-05,4.0
2263,SUM,2020-04-06,4.0
2263,SUM,2020-04-07,4.0
2263,SUM,2020-04-08,4.0
2263,SUM,2020-04-09,4.0
2263,SUM,2020-04-10,4.0
2263,SUM,2020-04-11,4.0
2263,SUM,2020-04-12,4.0
2263,SUM,2020-04-13,4.0
2263,SUM,2020-04-14,4.0
2263,SUM,2020-04-15,4.0
2263,SUM,2020-04-16,4.0
2263,SUM,2020-04-17,4.0
2263,SUM,2020-04-18,4.0
2263,SUM,2020-04-19,4.0
2263,SUM,2020-04-20,4.0
2263,SUM,2020-04-21,4.0
2263,SUM,2020-04-22,4.0
2263,SUM,2020-04-23,4.0
2263,SUM,2020-04-24,4.0
2263,SUM,2020-04-25,4.0
2263,SUM,2020-04-26,4.0
2263,SUM,2020-04-27,4.0
2263,SUM,2020-04-28,4.0
2263,SUM,2020-04-29,4.0
2263,SUM,2020-04-30,4.0
2263,SUM,2020-05-01,4.0
2263,SUM,2020-05-02,4.0
2263,SUM,2020-05-03,4.0
2263,SUM,2020-05-04,4.0
2263,SUM,2020-05-05,4.0
2263,SUM,2020-05-06,4.0
2263,SUM,2020-05-07,4.0
2263,SUM,2020-05-08,4.0
2263,SUM,2020-05-09,4.0
2263,SUM,2020-05-10,4.0
2263,SUM,2020-05-11,4.0
2263,SUM,2020-05-12,4.0
2264,NEW,2020-01-22,0.0
2264,NEW,2020-01-23,0.0
2264,NEW,2020-01-24,0.0
2264,NEW,2020-01-25,0.0
2264,NEW,2020-01-26,0.0
2264,NEW,2020-01-27,0.0
2264,NEW,2020-01-28,0.0
2264,NEW,2020-01-29,0.0
2264,NEW,2020-01-30,0.0
2264,NEW,2020-01-31,0.0
2264,NEW,2020-02-01,0.0
2264,NEW,2020-02-02,0.0
2264,NEW,2020-02-03,0.0
2264,NEW,2020-02-04,0.0
2264,NEW,2020-02-05,0.0
2264,NEW,2020-02-06,0.0
2264,NEW,2020-02-07,0.0
2264,NEW,2020-02-08,0.0
2264,NEW,2020-02-09,0.0
2264,NEW,2020-02-10,0.0
2264,NEW,2020-02-11,0.0
2264,NEW,2020-02-12,0.0
2264,NEW,2020-02-13,0.0
2264,NEW,2020-02-14,0.0
2264,NEW,2020-02-15,0.0
2264,NEW,2020-02-16,0.0
2264,NEW,2020-02-17,0.0
2264,NEW,2020-02-18,0.0
2264,NEW,2020-02-19,0.0
2264,NEW,2020-02-20,0.0
2264,NEW,2020-02-21,0.0
2264,NEW,2020-02-22,0.0
2264,NEW,2020-02-23,0.0
2264,NEW,2020-02-24,0.0
2264,NEW,2020-02-25,0.0
2264,NEW,2020-02-26,0.0
2264,NEW,2020-02-27,0.0
2264,NEW,2020-02-28,0.0
2264,NEW,2020-02-29,0.0
2264,NEW,2020-03-01,0.0
2264,NEW,2020-03-02,0.0
2264,NEW,2020-03-03,0.0
2264,NEW,2020-03-04,0.0
2264,NEW,2020-03-05,0.0
2264,NEW,2020-03-06,0.0
2264,NEW,2020-03-07,0.0
2264,NEW,2020-03-08,0.0
2264,NEW,2020-03-09,0.0
2264,NEW,2020-03-10,0.0
2264,NEW,2020-03-11,0.0
2264,NEW,2020-03-12,0.0
2264,NEW,2020-03-13,0.0
2264,NEW,2020-03-14,0.0
2264,NEW,2020-03-15,0.0
2264,NEW,2020-03-16,0.0
2264,NEW,2020-03-17,0.0
2264,NEW,2020-03-18,0.0
2264,NEW,2020-03-19,1.0
2264,NEW,2020-03-20,1.0
2264,NEW,2020-03-21,0.0
2264,NEW,2020-03-22,2.0
2264,NEW,2020-03-23,0.0
2264,NEW,2020-03-24,0.0
2264,NEW,2020-03-25,0.0
2264,NEW,2020-03-26,0.0
2264,NEW,2020-03-27,0.0
2264,NEW,2020-03-28,0.0
2264,NEW,2020-03-29,0.0
2264,NEW,2020-03-30,0.0
2264,NEW,2020-03-31,0.0
2264,NEW,2020-04-01,0.0
2264,NEW,2020-04-02,0.0
2264,NEW,2020-04-03,0.0
2264,NEW,2020-04-04,0.0
2264,NEW,2020-04-05,0.0
2264,NEW,2020-04-06,0.0
2264,NEW,2020-04-07,1.0
2264,NEW,2020-04-08,0.0
2264,NEW,2020-04-09,0.0
2264,NEW,2020-04-10,0.0
2264,NEW,2020-04-11,0.0
2264,NEW,2020-04-12,0.0
2264,NEW,2020-04-13,0.0
2264,NEW,2020-04-14,0.0
2264,NEW,2020-04-15,0.0
2264,NEW,2020-04-16,0.0
2264,NEW,2020-04-17,0.0
2264,NEW,2020-04-18,0.0
2264,NEW,2020-04-19,0.0
2264,NEW,2020-04-20,0.0
2264,NEW,2020-04-21,0.0
2264,NEW,2020-04-22,0.0
2264,NEW,2020-04-23,0.0
2264,NEW,2020-04-24,0.0
2264,NEW,2020-04-25,0.0
2264,NEW,2020-04-26,0.0
2264,NEW,2020-04-27,0.0
2264,NEW,2020-04-28,0.0
2264,NEW,2020-04-29,0.0
2264,NEW,2020-04-30,0.0
2264,NEW,2020-05-01,0.0
2264,NEW,2020-05-02,0.0
2264,NEW,2020-05-03,0.0
2264,NEW,2020-05-04,0.0
2264,NEW,2020-05-05,0.0
2264,NEW,2020-05-06,0.0
2264,NEW,2020-05-07,0.0
2264,NEW,2020-05-08,0.0
2264,NEW,2020-05-09,0.0
2264,NEW,2020-05-10,0.0
2264,NEW,2020-05-11,0.0
2264,NEW,2020-05-12,0.0
2264,SUM,2020-01-22,0.0
2264,SUM,2020-01-23,0.0
2264,SUM,2020-01-24,0.0
2264,SUM,2020-01-25,0.0
2264,SUM,2020-01-26,0.0
2264,SUM,2020-01-27,0.0
2264,SUM,2020-01-28,0.0
2264,SUM,2020-01-29,0.0
2264,SUM,2020-01-30,0.0
2264,SUM,2020-01-31,0.0
2264,SUM,2020-02-01,0.0
2264,SUM,2020-02-02,0.0
2264,SUM,2020-02-03,0.0
2264,SUM,2020-02-04,0.0
2264,SUM,2020-02-05,0.0
2264,SUM,2020-02-06,0.0
2264,SUM,2020-02-07,0.0
2264,SUM,2020-02-08,0.0
2264,SUM,2020-02-09,0.0
2264,SUM,2020-02-10,0.0
2264,SUM,2020-02-11,0.0
2264,SUM,2020-02-12,0.0
2264,SUM,2020-02-13,0.0
2264,SUM,2020-02-14,0.0
2264,SUM,2020-02-15,0.0
2264,SUM,2020-02-16,0.0
2264,SUM,2020-02-17,0.0
2264,SUM,2020-02-18,0.0
2264,SUM,2020-02-19,0.0
2264,SUM,2020-02-20,0.0
2264,SUM,2020-02-21,0.0
2264,SUM,2020-02-22,0.0
2264,SUM,2020-02-23,0.0
2264,SUM,2020-02-24,0.0
2264,SUM,2020-02-25,0.0
2264,SUM,2020-02-26,0.0
2264,SUM,2020-02-27,0.0
2264,SUM,2020-02-28,0.0
2264,SUM,2020-02-29,0.0
2264,SUM,2020-03-01,0.0
2264,SUM,2020-03-02,0.0
2264,SUM,2020-03-03,0.0
2264,SUM,2020-03-04,0.0
2264,SUM,2020-03-05,0.0
2264,SUM,2020-03-06,0.0
2264,SUM,2020-03-07,0.0
2264,SUM,2020-03-08,0.0
2264,SUM,2020-03-09,0.0
2264,SUM,2020-03-10,0.0
2264,SUM,2020-03-11,0.0
2264,SUM,2020-03-12,0.0
2264,SUM,2020-03-13,0.0
2264,SUM,2020-03-14,0.0
2264,SUM,2020-03-15,0.0
2264,SUM,2020-03-16,0.0
2264,SUM,2020-03-17,0.0
2264,SUM,2020-03-18,0.0
2264,SUM,2020-03-19,1.0
2264,SUM,2020-03-20,2.0
2264,SUM,2020-03-21,2.0
2264,SUM,2020-03-22,4.0
2264,SUM,2020-03-23,4.0
2264,SUM,2020-03-24,4.0
2264,SUM,2020-03-25,4.0
2264,SUM,2020-03-26,4.0
2264,SUM,2020-03-27,4.0
2264,SUM,2020-03-28,4.0
2264,SUM,2020-03-29,4.0
2264,SUM,2020-03-30,4.0
2264,SUM,2020-03-31,4.0
2264,SUM,2020-04-01,4.0
2264,SUM,2020-04-02,4.0
2264,SUM,2020-04-03,4.0
2264,SUM,2020-04-04,4.0
2264,SUM,2020-04-05,4.0
2264,SUM,2020-04-06,4.0
2264,SUM,2020-04-07,5.0
2264,SUM,2020-04-08,5.0
2264,SUM,2020-04-09,5.0
2264,SUM,2020-04-10,5.0
2264,SUM,2020-04-11,5.0
2264,SUM,2020-04-12,5.0
2264,SUM,2020-04-13,5.0
2264,SUM,2020-04-14,5.0
2264,SUM,2020-04-15,5.0
2264,SUM,2020-04-16,5.0
2264,SUM,2020-04-17,5.0
2264,SUM,2020-04-18,5.0
2264,SUM,2020-04-19,5.0
2264,SUM,2020-04-20,5.0
2264,SUM,2020-04-21,5.0
2264,SUM,2020-04-22,5.0
2264,SUM,2020-04-23,5.0
2264,SUM,2020-04-24,5.0
2264,SUM,2020-04-25,5.0
2264,SUM,2020-04-26,5.0
2264,SUM,2020-04-27,5.0
2264,SUM,2020-04-28,5.0
2264,SUM,2020-04-29,5.0
2264,SUM,2020-04-30,5.0
2264,SUM,2020-05-01,5.0
2264,SUM,2020-05-02,5.0
2264,SUM,2020-05-03,5.0
2264,SUM,2020-05-04,5.0
2264,SUM,2020-05-05,5.0
2264,SUM,2020-05-06,5.0
2264,SUM,2020-05-07,5.0
2264,SUM,2020-05-08,5.0
2264,SUM,2020-05-09,5.0
2264,SUM,2020-05-10,5.0
2264,SUM,2020-05-11,5.0
2264,SUM,2020-05-12,5.0
2265,NEW,2020-01-22,0.0
2265,NEW,2020-01-23,0.0
2265,NEW,2020-01-24,0.0
2265,NEW,2020-01-25,0.0
2265,NEW,2020-01-26,0.0
2265,NEW,2020-01-27,0.0
2265,NEW,2020-01-28,0.0
2265,NEW,2020-01-29,0.0
2265,NEW,2020-01-30,0.0
2265,NEW,2020-01-31,0.0
2265,NEW,2020-02-01,0.0
2265,NEW,2020-02-02,0.0
2265,NEW,2020-02-03,0.0
2265,NEW,2020-02-04,0.0
2265,NEW,2020-02-05,0.0
2265,NEW,2020-02-06,0.0
2265,NEW,2020-02-07,0.0
2265,NEW,2020-02-08,0.0
2265,NEW,2020-02-09,0.0
2265,NEW,2020-02-10,0.0
2265,NEW,2020-02-11,0.0
2265,NEW,2020-02-12,0.0
2265,NEW,2020-02-13,0.0
2265,NEW,2020-02-14,0.0
2265,NEW,2020-02-15,0.0
2265,NEW,2020-02-16,0.0
2265,NEW,2020-02-17,0.0
2265,NEW,2020-02-18,0.0
2265,NEW,2020-02-19,0.0
2265,NEW,2020-02-20,0.0
2265,NEW,2020-02-21,0.0
2265,NEW,2020-02-22,0.0
2265,NEW,2020-02-23,0.0
2265,NEW,2020-02-24,0.0
2265,NEW,2020-02-25,0.0
2265,NEW,2020-02-26,0.0
2265,NEW,2020-02-27,0.0
2265,NEW,2020-02-28,0.0
2265,NEW,2020-02-29,0.0
2265,NEW,2020-03-01,0.0
2265,NEW,2020-03-02,0.0
2265,NEW,2020-03-03,0.0
2265,NEW,2020-03-04,0.0
2265,NEW,2020-03-05,0.0
2265,NEW,2020-03-06,0.0
